BankWallet,Sum of Countries Worth,Avg Tile Price, % of Tiles Sold,Number of Active Players,% of Player's money spend,All Active Players Wallets, All Active Players Product-Portfolios,Quitting Players Wallets
13081395.449443378460483624676,13458240.387590135477912500950,2.0353079405408682721884048166,9.810799776863165,37800,94.39498780998814,90942.01966346143560123625415,21614355.186804376209056331189,4807.7862896395518051102366274
13106755.395166799752219507430,13483918.117507395477777221582,2.0338924826542294120419688943,9.821593353161223,37842,94.46945533090167,90156.35211803457549664404072,21593796.400054767121792658806,4946.6261779825539306434984588
13128491.871569137690533117484,13505984.932929997821261649570,2.0386209291622539203241787991,9.831057304912894,37868,94.59003510336262,88465.98561732416725206536937,21696443.408195173217278369538,4983.3811965238218003610616266
13160648.541724541589407554901,13538513.573373686851604117513,2.039292083024971600224069105,9.844939420270128,37904,94.70582731069365,87139.58963588233671427227654,21729978.017474753037448714011,5012.4539561431010784333288684
13182844.050105400268661279518,13561405.657747778934283034742,2.047850066660285948167215628,9.854194598785858,37925,94.78029042374264,86111.41236930986003933820825,21878545.087194146892142839177,5051.4655575756450435214235149
13204121.007949540015038447057,13583028.177404735557655540184,2.0461000387328861499895177383,9.862813018931975,37946,94.85284059321825,84130.24334081138970825594410,21856211.614178377058454662010,5290.3992799211415190115494121
13220965.999919342446186521871,13600112.901718562893280525069,2.0442009984085241074589119718,9.869521163969248,37965,94.92866327573454,83664.84854486376430002051289,21859183.109289835627193831135,5311.6945453344075090594944727
13242680.050369147172473877000,13622293.998244411583692249259,2.0514217649480150848212276263,9.878198301587972,37992,95.02645849954826,82184.10498161406259796296402,21942882.145871175289335182188,5419.6931496638542948161612713
13257695.616658728454107886341,13637139.498216954989791164066,2.0412883839328805871425144233,9.884411915022612,38014,95.08625916649325,80607.75402641725413430026432,21848673.152357295456313887147,5502.8831109642103839119814048
13277196.182615384395177104249,13656845.537385078415418600481,2.0446105881794668995680289828,9.893175171601161,38036,95.16542869183712,79132.336410569925355538115683,21898551.465897317785321082522,5516.7756009409310398306865194
13292283.302207755735282460807,13671436.219157558441897038861,2.0275616325443511594940085062,9.89969020139519,38053,95.23949283095433,78865.021424587359579668366879,21682051.377577291363792100255,5541.2768575455213831172729888
13309433.762445778854640608807,13688827.144944223858768287263,2.0293701062645793074538223092,9.907517892910187,38082,95.29257583606741,78232.373551555315095194990996,21692738.499648893081156591212,5541.2768575455213831172729888
13326591.722309393343569166683,13706441.134975118516640492862,2.0308085218760384411282592512,9.915990171791146,38101,95.3789049239123,77601.938501460971201687795274,21708463.916870319803935140658,5606.4352230090025324115715962
13336859.201443871636315940018,13717154.932052094140074563385,2.0318798730797189837061817862,9.920601450639953,38116,95.43070861617049,77063.770891657166785246518940,21741524.873502261652417732886,5665.2038602137277825469047867
13352412.084677881311441447946,13732848.874185569769409557822,2.0343913406355460207890061508,9.928027253675767,38147,95.47118590431282,75994.199961202609650873072578,21776233.838822647910509631041,5678.5169538297102256225580017
13365194.945956800101350170437,13745604.127019309493585808815,2.0288322385412054386787062395,9.933897696103832,38169,95.51414552210983,75053.212669965031859262974068,21710774.196708654526636257944,5773.0935140908025499881893837
13385774.836738015046912515091,13766490.371574801215015524188,2.0378116783985138056993142562,9.943633053062223,38185,95.58607108014748,74507.582686821512482223144981,21853800.163092607535318664901,5785.6538358827717950692698289
13398660.799930111105043034488,13779464.238560682973552976559,2.0343166849502224091840980201,9.949045499203947,38201,95.6448524699928,73378.330724605971738697663010,21842475.927915527138034992775,5866.3245990221055308592950529
13411048.661891617482902143147,13792091.062410718744773340122,2.0328693983636615299275760517,9.954597562447207,38220,95.69615777819284,72541.376258318866392091251911,21849969.003026759536356934751,5904.2938476032976317097951677
13425191.201862927523557702804,13806470.411398666746492200162,2.0311680367501916648088317915,9.960657205620343,38244,95.72104720699197,72258.763544167491160612304910,21822875.439108825426637036525,5909.3009762861184352538830897
13439423.024078173018968285979,13820920.347998654746219165805,2.0299671538981146890703664312,9.96686690455681,38263,95.77226653776762,71332.056117693475524575456941,21792857.393354602379686225680,5944.3201467778915935320875355
13458805.267406395958148884950,13840383.724454135323165150564,2.0340879180664909057016694829,9.975052120238352,38289,95.82332475311807,70830.019747732063934571905348,21849205.858713170676259335088,5949.7626699690948919998388333
13470243.938850998523412009090,13852002.942420569669150762927,2.0272007175405186502442743328,9.979842161170433,38304,95.88701787438139,69557.597248389201094931336529,21796846.222821833290233886512,5991.0745197422913724302954351
13483675.581125853005087477017,13865650.815932689926892614414,2.0261891823625846871135247186,9.985526012518879,38317,95.94116379815199,69017.312903956170857447375946,21769628.703816868751835652206,6049.1129635247094245244264973
13494391.632021937618502839302,13876443.819138182604880376796,2.0300261045648357123227758382,9.989905031142703,38337,95.98334132565148,68013.427856339306998773295478,21831091.576027037080638405646,6069.4293889790616225462871201
13506691.872495007449492927853,13887735.968871412196669021757,2.0211402199351778744072616124,9.99589682301416,38355,96.04521811412117,68214.156482789979707323660633,21685214.083069688534021158851,6144.6240206784602083268994679
13517452.369279036688798090835,13898603.430161682352554916851,2.0191683336400380445124407001,10.002041280314396,38374,96.08780763463558,67095.352770926549398383193384,21672772.756800263306584909211,6167.1335137445196007819575151
13528206.944111325167098495008,13909710.958814103250821500307,2.0153637373882159501158227203,10.008271856574456,38393,96.1309292331432,66043.930170529948599412087398,21624190.468001417484840295250,6205.9727303091399214643714430
13536900.715766551940174395772,13918521.082618355621117821229,2.0162293239745972429898678268,10.01229465586446,38404,96.17621002489362,65519.569037337007540577788469,21631022.269223433587348859086,6283.5139819613525506347482294
13552890.030665856553029427370,13934547.360155857788129838707,2.0211511723918821458482891833,10.019280730272078,38424,96.21630796930937,65102.521355491980411577634227,21682339.932839716689207509128,6295.3061714159177347208617392
13564888.336039035754385001405,13946630.217195200579452039869,2.0222212571110346117566452194,10.024637068606642,38433,96.27138988699775,64697.999195204962923551913742,21696032.459497413779873327124,6357.3268384951459572376592378
13575393.073618020097488732669,13957247.412435439737624451073,2.0167212481553423300629526013,10.029466254520463,38447,96.33753684118223,64611.802626749616094873947177,21676209.653986240152434619376,6372.0477971067416920200847010
13585712.304105243078257108311,13967612.499223068137857852330,2.0156509353806079747626586385,10.035739890260436,38456,96.38760289604843,63832.103125609929604986587603,21665761.258227231480818486629,6446.9387657263439371928077894
13594176.153348752217276977349,13976255.542999471057316338574,2.0177040369764116564730851771,10.039955804793683,38471,96.4161715435019,62669.350599920276802450282454,21706930.684224701791048993033,6486.2944616648305939314585594
13601380.566940974978494159631,13983528.816165556251284231023,2.0198703199192582750368088066,10.043204838277989,38487,96.43262078578955,62272.016341773099913602924578,21726966.722678888980087767457,6497.2613475507961363686137346
13608881.327498722064008617976,13990687.746451486216673603343,2.0158962185388527780605033354,10.046742239794433,38498,96.4614005653881,61821.367553166570890054081574,21651500.334659113206607271090,6549.0464136609900205791167542
13616792.247771014527310021032,13998497.842355890104974029555,2.0060874966937832138188444348,10.050431001906935,38513,96.49511925757679,61785.793798072708457475371491,21524023.264260349215058591353,6664.9851855915470704947594064
13627775.260947505222045738109,14009410.681412584394652539515,2.0020671956711282439873765784,10.055624236150923,38522,96.52904110902288,61197.297271153929076230166868,21452955.688469961995502087139,6670.6299626378610235546669870
13643640.141593605959123038243,14025193.165002024491324054387,2.0080100476861435869047747392,10.06305395368491,38539,96.5765179722995,60298.714825718854088164749944,21562496.579993185759387521084,6693.4156209253010821668399820
13653024.756309154770516273645,14034594.754235765941145811557,2.0072605770952804987152136153,10.067421228814213,38550,96.59462605845908,59600.947747213251769911759668,21563379.987632949685844471826,6771.8239743124431902462410348
13660548.067399237088468072656,14042124.333866891330972325386,2.0114687123122742127869011605,10.070877730701733,38562,96.62678290199896,59115.728777456995315716833574,21635100.843769219878521195819,6797.9021062558216256556344166
13667556.969910866936694460337,14049259.707888670620321301088,2.0107420928761137600761125019,10.074100667531544,38574,96.65889604108939,58373.657983924504638477885865,21627522.944719383600040292414,6809.7980682140880381337111634
13671676.656301052223482960301,14053447.320615160474264383745,2.0082435872299013346067577522,10.075983541153171,38581,96.68306342025764,58264.504211146495567266727251,21591550.716698492920851429137,6845.8146959520978952767438220
13678604.465502804210924185494,14060406.573982397986536584833,2.007622803428754475204574383,10.079087738205043,38590,96.72182072956765,58058.559969428444898978330323,21598757.301024290903272119975,7015.0743170211566076443716312
13686368.976558617490099692509,14068194.390912284289388115727,2.0101503417939589009655157048,10.082524667601692,38601,96.75104579358536,57608.475130959649451272668891,21641993.520711964864545919542,7153.8231176141127673638950786
13692348.178690900853944378704,14074164.566187820242591639533,2.0127890418044318325919832845,10.08512519922186,38608,96.77614217494447,56906.676434610183953266180705,21669946.220978441866191824764,7164.8623526051730731857736446
13703355.760645352944680132697,14085171.880567294070768894029,2.0003566862529199851888206501,10.090512853541817,38622,96.81201056518438,56257.522350933704184290102766,21455253.314120500396379583983,7197.3866107022462470770345726
13710023.570408665267836470557,14091816.252246673180878523146,1.9984034634210460885192315102,10.094514775508227,38633,96.8290106798868,55313.873255926029409284485378,21426141.322928138686557108841,7251.5170986666393436732308120
13716685.976570328038973325977,14098492.268423771764671056269,2.0011116036291175836202894352,10.097620277392823,38640,96.86156780874242,54894.187898529215853524645834,21470705.027689550275454405941,7271.7036613646403277350275886
13722166.224709615080444351729,14103830.640881556392995280649,1.9951863912041374057115211019,10.100360426114525,38642,96.8995236964309,54666.516838909716434817280808,21379109.408491656454345723718,7333.3097285646754643566238962
13733498.111850182033267763105,14115142.934719048825297683865,1.9943572754464405156809510986,10.105206574853765,38654,96.9177561228265,54317.958304652339541234842520,21363681.152494981748883912556,7343.6069903445823233150894960
13738521.831755436757483357254,14120313.432683127258390458563,1.9836492566931544166161003998,10.107664879706949,38662,96.94965056495461,53829.061054926150267861928846,21205910.798133543051420267012,7391.1951227744744885890161640
13744851.980029489484023906375,14126862.593524206927993544853,1.9810066249332672761382498064,10.110662080475402,38671,96.97845134656866,53146.446648102044174706854532,21158346.191028144711828824170,7491.4657981357363542734266358
13753681.335317867389538426912,14135842.309895419480350860942,1.9809173720553893185378734758,10.115174192037138,38688,97.00579959820439,53117.248114846787424796176633,21124226.414409174222440644192,7553.3592033952781637184626090
13764439.580962112428572573332,14146783.823061806204811032522,1.9807842712132272337589667049,10.12104332963248,38700,97.02802266971914,52654.896840265377055247389393,21141197.007175985245906985531,7554.7684822486058622300356528
13770273.099146427301922495909,14152295.306974436005866568602,1.9736574083120355788413279482,10.123902218132123,38711,97.04131374359532,52253.236205644401998080181461,21057137.111188454627387862855,7890.9206305135833856022079642
13774663.568937886952538367018,14156620.353407582463107828399,1.9722769145452417420646229386,10.126299195847249,38720,97.0582452682034,51557.535312006391511719910105,21036030.141161986738600432528,7926.052090794875545689644431
13782631.114436611738794090600,14164578.815583718117863532673,1.970319014855418510199344348,10.130505976551426,38728,97.0931702518136,51685.267203101954907160449121,21031126.884716301774632073619,7946.917521747541646993325258
13789196.518797956157064289449,14171340.452196785452304198001,1.9645205161834137279323745136,10.134083827882334,38741,97.1182993059328,51281.944207528072779247512009,20954890.169275975117068092535,7946.917521747541646993325258
13796826.364621338339719337070,14178932.376256099343369531467,1.9626165968890343194512243223,10.139036972904991,38749,97.14298247705433,51138.896131766582424527165443,20943423.839906008818852124164,8005.790795420926068552598586
13805739.053453730794555966998,14188010.191707631479892832592,1.9636599788711970760366996331,10.14340816253247,38762,97.16578279901401,50434.530089783622728671383006,20963657.021778595790286692414,8009.512025401302762325331458
13810382.373462885503275117906,14192742.869157909874454420858,1.9661515782835585029106885165,10.145708582625975,38767,97.18973236850613,50496.176784333915925450522404,21007129.640667121724878542410,8018.211441229793102065667846
13818912.089763834093760492485,14201323.272210585483072885906,1.9667007666708346883870106945,10.150041932104438,38777,97.21753997672829,49725.529902147187122685835883,21029298.925570965638680345616,8034.453711742840273206773458
13824544.861392329080431080161,14206848.922255360511666335071,1.9644398551088240897039414332,10.153026084545644,38789,97.24277121446549,49195.736081559002003969379054,21004887.405712213556467161608,8118.670424267260411698030208
13830964.190161520736141308499,14213265.727262004492893799540,1.9633047656077616092901292423,10.156294690520818,38798,97.27149416293788,48995.923765795755772825770071,21000057.258659700896362208213,8118.670424267260411698030208
13836037.677393705249180768076,14218415.427886015900370276554,1.9641562671469438925349730986,10.158963073442667,38805,97.28708048561117,48608.573996380022727795793057,21003288.346427470448254289771,8138.286630211271218227247093
13841349.729813596356619907651,14223612.156343921116384606617,1.9616092031376994852372039148,10.161721489822513,38816,97.28303534116269,48411.174120264717167743255798,20961782.441969619535487415796,8176.796537044121621086739715
13846536.328991796178287040234,14228812.938657421385360839450,1.9578604836620250801034643049,10.164368995420768,38825,97.30279722967816,47863.002082606262230391101009,20859152.936659837676210718295,8182.353417381692774529770342
13849961.925671707521954331210,14232354.102310811508797047291,1.9574629818895624552493459948,10.166307976849554,38828,97.31865466053486,47310.461827599419496664286854,20865331.428728125820258327628,8209.777587511168735223366232
13856104.934210648575328402661,14238381.076853250233147050325,1.9561626751645704313893863253,10.16992758282765,38835,97.35519746527414,47000.250516703048339853797414,20864651.204621398861818160011,8268.528070767791540913747938
13861678.297795808852093455176,14243823.753392458381805469995,1.9569975662347113679145161359,10.173006988057754,38839,97.38746716791246,46540.416086614291926031111065,20876080.314720424588093760682,8311.034722329670062133283016
13864380.191200818779503494835,14246513.510106246938932563273,1.9552543554273934814040337244,10.174594969483616,38845,97.40243238131379,46135.203479917898091289845513,20870047.091096716607698737371,8356.065365144867212381551685
13870203.414080919567492089468,14252308.266297794383215343560,1.9570438780407514789381298828,10.177714824528183,38855,97.416401007974,45522.991628085253300680304676,20906809.182720875271569069291,8433.185384079223298100003194
13874148.918882253753766469810,14256380.702903284624421190115,1.9588264890538372540747633978,10.179736010418619,38861,97.43557392236748,45201.348272829484630232966212,20926337.772760592011918753768,8435.766486994014872630529361
13877995.099011511289804467088,14260288.741759230779678085935,1.9545337130085575096903654418,10.181735014152737,38864,97.4554787961902,45072.132469060974607274924871,20835761.702968214681848788229,8445.123448154270129003926547
13881790.221564717265156023559,14264144.366439308450236820566,1.9591670290287011321606208918,10.183552646138134,38869,97.47329976669647,44554.899835956180952946124265,20908223.935241945157955032922,8459.635810853819320438132507
13888039.536553007666859371192,14270326.075865289159639063612,1.9607544309245082208547404106,10.186600735382846,38874,97.50542134864389,43941.207721024908087933365044,20916324.429948727419191530470,8474.464407903847508769185809
13891112.960264597571307294798,14273412.475292345994369024814,1.9602259844979141221859555716,10.188004735394538,38879,97.52361072572423,43508.261079000550332529462354,20898830.608517299753823707676,8501.324905363819476404699187
13895923.259551435942121782610,14278236.774748676193870788019,1.9593164269529615583230366202,10.190322118313462,38884,97.54768314506713,42888.677228099940324168846476,20898461.682207037954249214275,8542.595015424185500238306184
13899631.853110965989410193633,14281996.388898471182579639818,1.9586668652318250165186291464,10.192005352528223,38887,97.57047451586573,42756.725683368357959002380904,20914253.775591853967177544220,8549.141206895515435201333618
